supplier_id,supplier_name,category,country,region,annual_spend_chf,risk_score,risk_class,recommended_action,esg_completeness,data_source,last_update
S0688,Aurora Supply,IT Services,Canada,Americas,47584.42,42.2268,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2025-04-15
S0689,Nimbus Systems,Metals & Minerals,France,Europe,100113.76,30.232800000000008,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2025-01-20
S0690,Nimbus Systems,Components,South Korea,Asia,509322.73,29.626000000000005,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-02-29
S0691,Nimbus Holdings,Consulting,Turkey,Europe/Asia,165481.12,70.2132,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Supplier Questionnaire,2025-05-19
S0692,Zenith Systems,Chemicals,Malaysia,Asia,484713.05,51.288000000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-03-17
S0693,Atlas Partners,Components,Taiwan,Asia,335633.96,47.44540000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-09-25
S0694,Novatek Logistics,IT Services,Switzerland,Europe,213655.35,38.9684,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2024-02-24
S0695,Vega Systems,Components,Mexico,Americas,204201.8,81.78720000000001,High Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2025-11-19
S0696,Vega Materials,Facility,Italy,Europe,153228.09,43.0688,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-06-02
S0697,Aurora Group,Metals & Minerals,New Zealand,Oceania,132371.38,34.259600000000006,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-09-05
S0698,Nimbus Group,Tools & Machinery,South Korea,Asia,174837.85,44.766000000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-01-18
S0699,Novatek Holdings,Consulting,Turkey,Europe/Asia,128545.76,54.3588,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2025-04-17
S0700,Meridian Manufacturing,Metals & Minerals,Tunisia,Africa,971552.92,42.851299999999995,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-12-18
S0701,Cobalt Materials,Components,South Korea,Asia,183538.5,27.008800000000004,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-08-26
S0702,Vega Industries,IT Services,Malaysia,Asia,588502.46,66.5552,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-02-10
S0703,Helios Partners,Facility,Vietnam,Asia,229693.84,85.8884,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2024-08-15
S0704,Atlas Services,Metals & Minerals,Canada,Americas,324069.64,61.264,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-12-10
S0705,Atlas Supply,Components,Japan,Asia,593332.46,56.8452,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-04-28
S0706,Novatek Logistics,Packaging,Saudi Arabia,Middle East,122992.6,65.674,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2024-08-18
S0707,Novatek Materials,Components,South Korea,Asia,229226.05,44.0876,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-09-26
S0708,Aurora Manufacturing,Components,France,Europe,101731.88,41.199200000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-12-01
S0709,Argent Industries,Consulting,Thailand,Asia,116371.75,60.544000000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-11-03
S0710,Orion Holdings,Metals & Minerals,Tunisia,Africa,1129439.3,81.21419999999999,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Third-party Rating,2024-05-20
S0711,Alpine Components,Tools & Machinery,Canada,Americas,564470.74,42.278000000000006,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-02-02
S0712,Vega Materials,IT Services,South Korea,Asia,598820.58,34.4752,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2025-03-01
S0713,Zenith Components,Logistics,Saudi Arabia,Middle East,86867.25,57.202000000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-01-13
S0714,Eclipse Materials,Components,South Africa,Africa,135148.99,59.9472,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-08-21
S0715,Orion Group,Chemicals,Turkey,Europe/Asia,142165.6,79.6968,High Risk,Immediate corrective action + 30-day follow-up,1.0,Third-party Rating,2024-01-20
S0716,Cascade Systems,IT Services,United Kingdom,Europe,87905.83,35.083600000000004,Low Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2025-02-27
S0717,Argent Systems,Components,Philippines,Asia,690719.94,62.968,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2024-04-02
S0718,Lumen Logistics,Tools & Machinery,Indonesia,Asia,103129.51,47.873599999999996,Medium Risk,Monitor quarterly; request additional evidence,0.3333333333333333,Third-party Rating,2025-09-18
S0719,Vega Supply,Packaging,Vietnam,Asia,33024.71,52.7552,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Internal Assessment,2025-03-27
S0720,Helios Holdings,Chemicals,Malaysia,Asia,219530.24,51.2836,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-09-01
S0721,Alpine Components,Tools & Machinery,Morocco,Africa,887117.17,55.5648,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-11-30
S0722,Alpine Industries,Chemicals,Italy,Europe,309495.83,52.2768,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-05-01
S0723,Helios Industries,Components,Malaysia,Asia,559679.12,53.9192,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-10-29
S0724,Vega Holdings,Metals & Minerals,Thailand,Asia,323431.54,71.5632,High Risk,Prioritize for audit and mitigation plan,1.0,Third-party Rating,2025-07-08
S0725,Novatek Group,Packaging,Turkey,Europe/Asia,253463.06,54.925999999999995,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-06-19
S0726,Novatek Holdings,Components,Australia,Oceania,98220.17,44.9924,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-03-09
S0727,Atlas Materials,Metals & Minerals,India,Asia,198795.79,55.0984,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-12-19
S0728,Atlas Components,IT Services,France,Europe,437518.62,41.686,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-09-15
S0729,Eclipse Components,Components,New Zealand,Oceania,149433.56,66.4048,Medium Risk,Request signature/commitment before continuation,0.3333333333333333,Internal Assessment,2025-10-15
S0730,Alpine Group,Packaging,Germany,Europe,202172.56,38.69840000000001,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-10-24
S0731,Meridian Holdings,Tools & Machinery,Taiwan,Asia,944995.57,51.6972,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-05-17
S0732,Eclipse Group,Metals & Minerals,New Zealand,Oceania,260679.76,51.603899999999996,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-04-15
S0733,Argent Group,Chemicals,China,Asia,161315.99,71.31960000000001,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Supplier Questionnaire,2024-04-05
S0734,Argent Manufacturing,Metals & Minerals,United States,Americas,279613.67,35.3564,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-03-12
S0735,Orion Services,Logistics,Australia,Oceania,458855.48,33.81,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-05-09
S0736,Alpine Logistics,Packaging,Malaysia,Asia,475844.57,46.022,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-07-13
S0737,Vega Services,Facility,South Africa,Africa,73768.68,61.839200000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-08-30
S0738,Cobalt Holdings,Tools & Machinery,Taiwan,Asia,197496.2,27.342,Low Risk,Approved; monitor annually,1.0,Internal Assessment,2025-12-16
S0739,Atlas Components,Components,France,Europe,82412.55,32.748400000000004,Low Risk,Approved; monitor annually,1.0,Internal Assessment,2025-10-26
S0740,Argent Components,Metals & Minerals,Thailand,Asia,860143.1,47.6424,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-11-10
S0741,Cobalt Partners,Components,Turkey,Europe/Asia,488610.17,54.7912,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-07-03
S0742,Atlas Systems,Chemicals,Vietnam,Asia,1195888.06,73.5976,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Third-party Rating,2025-10-27
S0743,Meridian Materials,Chemicals,South Korea,Asia,112947.75,33.946400000000004,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-01-21
S0744,Novatek Partners,Consulting,Brazil,Americas,150375.12,40.374,Medium Risk,Monitor quarterly; request additional evidence,0.3333333333333333,Third-party Rating,2024-04-16
S0745,Argent Systems,Metals & Minerals,Malaysia,Asia,443463.69,73.839,High Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2025-03-11
S0746,Nimbus Holdings,Components,Switzerland,Europe,741046.93,47.18260000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-08-21
S0747,Cobalt Logistics,IT Services,Turkey,Europe/Asia,120272.26,56.86200000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-04-09
S0748,Zenith Industries,Metals & Minerals,Indonesia,Asia,166265.69,86.9527,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Internal Assessment,2024-03-14
S0749,Orion Systems,Components,Spain,Europe,366224.67,49.2456,Medium Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2024-09-06
S0750,Orion Components,Metals & Minerals,United Arab Emirates,Middle East,355457.92,52.6748,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-10-30
S0751,Eclipse Logistics,Facility,Thailand,Asia,216958.88,68.648,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-11-08
S0752,Alpine Partners,Tools & Machinery,Italy,Europe,688775.32,27.284,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2024-11-21
S0753,Vega Systems,Components,Vietnam,Asia,306882.6,78.30120000000001,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Supplier Questionnaire,2025-04-10
S0754,Alpine Materials,Chemicals,Spain,Europe,77498.64,49.758,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-01-25
S0755,Alpine Holdings,Logistics,Japan,Asia,99946.49,30.452399999999997,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-08-04
S0756,Cascade Manufacturing,Components,Malaysia,Asia,308315.94,49.068,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-10-26
S0757,Alpine Systems,IT Services,Japan,Asia,170300.52,27.301600000000004,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2024-03-09
S0758,Aurora Manufacturing,Components,Morocco,Africa,464953.48,60.7008,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-06-21
S0759,Orion Group,Logistics,Australia,Oceania,274191.81,44.382,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-04-15
S0760,Cascade Partners,Tools & Machinery,Taiwan,Asia,73724.03,39.023599999999995,Low Risk,Approved; monitor annually,0.6666666666666666,Supplier Questionnaire,2025-01-13
S0761,Nimbus Materials,Metals & Minerals,Turkey,Europe/Asia,88425.76,75.0912,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Supplier Questionnaire,2025-06-18
S0762,Cobalt Industries,Packaging,Thailand,Asia,420814.17,37.4812,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2025-03-05
S0763,Alpine Materials,Chemicals,Saudi Arabia,Middle East,116625.91,55.7224,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-10-30
S0764,Orion Manufacturing,Components,Mexico,Americas,1003013.31,45.959199999999996,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-05-03
S0765,Atlas Holdings,IT Services,South Korea,Asia,183310.0,55.69200000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-09-18
S0766,Eclipse Holdings,Logistics,China,Asia,105642.11,64.98,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-12-20
S0767,Orion Industries,Chemicals,Switzerland,Europe,99635.9,35.5644,Low Risk,Approved; monitor annually,0.6666666666666666,Third-party Rating,2025-06-08
S0768,Helios Partners,Components,Mexico,Americas,382302.06,51.164,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-05-20
S0769,Cascade Systems,Facility,United States,Americas,185064.41,47.854400000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-11-26
S0770,Alpine Materials,Components,United Arab Emirates,Middle East,305094.01,48.0152,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-01-31
S0771,Eclipse Components,Components,Vietnam,Asia,650555.4,85.24080000000001,High Risk,Request signature/commitment before continuation,1.0,Third-party Rating,2024-11-22
S0772,Eclipse Supply,Components,Saudi Arabia,Middle East,92783.12,63.1148,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-04-30
S0773,Atlas Materials,Packaging,South Africa,Africa,54529.5,64.6452,Medium Risk,Request signature/commitment before continuation,1.0,Third-party Rating,2025-01-12
S0774,Argent Supply,Packaging,Saudi Arabia,Middle East,88380.33,74.5576,High Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2025-03-03
S0775,Nimbus Supply,Metals & Minerals,Canada,Americas,469352.15,53.8588,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-07-21
S0776,Vega Industries,Metals & Minerals,Germany,Europe,657224.86,28.2648,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-10-13
S0777,Meridian Holdings,Metals & Minerals,China,Asia,225764.8,65.778,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-05-14
S0778,Aurora Holdings,Logistics,United States,Americas,20479.22,44.364000000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-07-24
S0779,Cascade Holdings,Components,Morocco,Africa,196603.22,63.135999999999996,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-09-04
S0780,Argent Supply,Metals & Minerals,Singapore,Asia,489872.56,41.2608,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-04-26
S0781,Helios Materials,Tools & Machinery,United States,Americas,300646.54,37.979200000000006,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-08-13
S0782,Helios Manufacturing,Components,Saudi Arabia,Middle East,569145.03,55.9568,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-08-14
S0783,Cobalt Supply,Logistics,Italy,Europe,423901.84,26.989200000000004,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2024-12-19
S0784,Aurora Group,Components,Tunisia,Africa,268099.85,71.1156,High Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2024-05-26
S0785,Lumen Manufacturing,Chemicals,United States,Americas,97037.74,52.4564,Medium Risk,Request signature/commitment before continuation,1.0,Internal Assessment,2024-02-06
S0786,Vega Supply,Metals & Minerals,Japan,Asia,176418.66,39.9204,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2025-02-24
S0787,Nimbus Supply,Tools & Machinery,Taiwan,Asia,77664.5,59.296800000000005,Medium Risk,Request signature/commitment before continuation,0.3333333333333333,Supplier Questionnaire,2024-01-10
S0788,Zenith Systems,Chemicals,Canada,Americas,38049.07,41.2664,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-12-30
S0789,Cobalt Supply,Components,Tunisia,Africa,285125.26,70.2176,High Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2024-12-20
S0790,Helios Manufacturing,Components,Italy,Europe,822728.15,31.156000000000006,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-05-05
S0791,Zenith Supply,Metals & Minerals,Japan,Asia,615874.23,35.9316,Low Risk,Approved; monitor annually,0.6666666666666666,Supplier Questionnaire,2025-04-02
S0792,Aurora Partners,Facility,Japan,Asia,93634.29,50.6477,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-08-20
S0793,Helios Group,Chemicals,Turkey,Europe/Asia,914238.33,58.671600000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-04-06
S0794,Aurora Materials,Components,India,Asia,220551.26,49.87200000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-03-06
S0795,Eclipse Systems,Packaging,China,Asia,461110.52,60.849199999999996,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-09-30
S0796,Nimbus Holdings,Logistics,Thailand,Asia,908193.36,51.6036,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-03-14
S0797,Atlas Holdings,Components,Japan,Asia,336264.11,53.7552,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Internal Assessment,2025-04-11
S0798,Alpine Systems,Facility,Switzerland,Europe,80443.37,45.3244,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-09-29
S0799,Atlas Materials,Components,Canada,Americas,227221.64,42.39020000000001,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-05-26
S0800,Alpine Manufacturing,Logistics,Switzerland,Europe,188668.02,40.324799999999996,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-01-04
S0801,Argent Systems,Metals & Minerals,Indonesia,Asia,121875.62,94.24610000000001,High Risk,Immediate corrective action + 30-day follow-up,0.6666666666666666,Supplier Questionnaire,2025-09-11
S0802,Nimbus Components,Components,United States,Americas,164582.32,52.912800000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-12-23
S0803,Aurora Holdings,IT Services,China,Asia,45783.92,76.3292,High Risk,Prioritize for audit and mitigation plan,1.0,Third-party Rating,2024-12-25
S0804,Aurora Supply,Chemicals,Tunisia,Africa,340036.04,64.286,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-08-02
S0805,Zenith Logistics,Chemicals,Indonesia,Asia,420232.46,70.8953,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2025-11-23
S0806,Eclipse Materials,IT Services,South Africa,Africa,289283.56,57.394800000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-12-02
S0807,Argent Manufacturing,Metals & Minerals,New Zealand,Oceania,1080333.35,75.00919999999999,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2024-11-22
S0808,Lumen Industries,Tools & Machinery,Mexico,Americas,195442.46,49.852000000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-07-07
S0809,Nimbus Services,Components,Vietnam,Asia,276596.07,84.8844,High Risk,Prioritize for audit and mitigation plan,1.0,Third-party Rating,2025-06-01
S0810,Aurora Systems,Chemicals,Australia,Oceania,133163.58,36.29600000000001,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-07-20
S0811,Cobalt Partners,Components,Philippines,Asia,515641.78,45.0604,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-02-08
S0812,Aurora Systems,Packaging,South Africa,Africa,597924.02,66.759,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-09-30
S0813,Helios Services,Metals & Minerals,Thailand,Asia,291014.24,63.087,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-04-02
S0814,Nimbus Materials,Components,Philippines,Asia,1203486.23,74.75670000000001,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Supplier Questionnaire,2024-02-29
S0815,Meridian Partners,Metals & Minerals,Canada,Americas,1654015.96,53.2872,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-07-15
S0816,Argent Group,Packaging,Mexico,Americas,244328.43,46.302,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-12-23
S0817,Cobalt Group,Facility,United Arab Emirates,Middle East,121544.75,68.83,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-01-07
S0818,Cobalt Systems,Tools & Machinery,Mexico,Americas,182972.22,57.0036,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2024-07-26
S0819,Alpine Systems,Consulting,Canada,Americas,95955.26,58.0364,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-01-14
S0820,Novatek Logistics,IT Services,New Zealand,Oceania,28692.64,63.47,Medium Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2025-11-12
S0821,Novatek Manufacturing,Components,Thailand,Asia,254978.76,59.9892,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-03-20
S0822,Zenith Components,Metals & Minerals,Tunisia,Africa,298411.13,75.9384,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2024-05-02
S0823,Nimbus Industries,Components,Brazil,Americas,969291.67,60.19840000000001,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2025-02-27
S0824,Argent Group,Tools & Machinery,Mexico,Americas,305431.29,87.52810000000001,High Risk,Immediate corrective action + 30-day follow-up,1.0,Third-party Rating,2024-02-15
S0825,Argent Partners,Tools & Machinery,New Zealand,Oceania,313250.98,25.657600000000002,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-04-22
S0826,Lumen Materials,Components,Taiwan,Asia,381551.99,51.8388,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-09-28
S0827,Zenith Systems,Packaging,Switzerland,Europe,204896.66,49.461200000000005,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2024-02-10
S0828,Orion Logistics,Metals & Minerals,Singapore,Asia,644583.46,61.8996,Medium Risk,Request signature/commitment before continuation,1.0,Third-party Rating,2025-09-02
S0829,Meridian Group,IT Services,United Kingdom,Europe,159899.11,32.5436,Low Risk,Approved; monitor annually,0.6666666666666666,Third-party Rating,2024-05-24
S0830,Meridian Supply,Tools & Machinery,Saudi Arabia,Middle East,203006.94,68.5676,Medium Risk,Request signature/commitment before continuation,1.0,Third-party Rating,2024-06-02
S0831,Helios Services,Components,India,Asia,419026.23,53.534400000000005,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-07-25
S0832,Lumen Manufacturing,Consulting,United Kingdom,Europe,96656.09,40.245200000000004,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2024-04-23
S0833,Nimbus Materials,Components,Italy,Europe,1542765.97,41.760400000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-11-02
S0834,Nimbus Materials,Chemicals,South Africa,Africa,225145.46,59.6172,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-11-22
S0835,Cobalt Supply,Components,Switzerland,Europe,434112.89,46.8252,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-12-28
S0836,Nimbus Holdings,Packaging,Switzerland,Europe,1774148.58,50.3812,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-09-13
S0837,Vega Systems,Metals & Minerals,Mexico,Americas,654175.31,63.640800000000006,Medium Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2024-09-29
S0838,Nimbus Systems,Logistics,United Arab Emirates,Middle East,187663.88,50.28490000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-05-31
S0839,Atlas Manufacturing,Metals & Minerals,Morocco,Africa,272439.99,70.00890000000001,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2024-03-29
S0840,Cobalt Logistics,Metals & Minerals,Spain,Europe,114290.63,51.7852,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-10-27
S0841,Eclipse Services,Components,Taiwan,Asia,484679.14,52.0239,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-04-15
S0842,Lumen Systems,Tools & Machinery,South Africa,Africa,290118.47,58.734,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-10-14
S0843,Cobalt Group,Packaging,United Arab Emirates,Middle East,619039.03,46.334,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-05-01
S0844,Cobalt Supply,Consulting,Italy,Europe,145067.48,37.840500000000006,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2024-03-03
S0845,Argent Partners,Facility,Australia,Oceania,423922.18,42.654399999999995,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-03-28
S0846,Vega Materials,Components,Saudi Arabia,Middle East,186859.47,65.936,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-06-06
S0847,Lumen Supply,Tools & Machinery,South Africa,Africa,191097.44,37.148799999999994,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-09-12
S0848,Argent Systems,Components,Tunisia,Africa,390935.86,60.7317,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-04-21
S0849,Cobalt Services,Packaging,China,Asia,52011.67,100.0,High Risk,Prioritize for audit and mitigation plan,1.0,Internal Assessment,2025-08-26
S0850,Aurora Services,Consulting,Taiwan,Asia,74551.87,49.89920000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-06-04
S0851,Zenith Group,Metals & Minerals,United Arab Emirates,Middle East,2280789.18,70.6481,High Risk,Immediate corrective action + 30-day follow-up,1.0,Third-party Rating,2025-12-06
S0852,Orion Supply,Metals & Minerals,Germany,Europe,260081.0,46.424400000000006,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-10-11
S0853,Lumen Supply,Packaging,Brazil,Americas,52329.07,48.638400000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-06-12
S0854,Helios Group,Components,Saudi Arabia,Middle East,87536.43,52.82280000000001,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2024-11-19
S0855,Lumen Components,Components,United Arab Emirates,Middle East,105654.78,55.3184,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2024-10-01
S0856,Nimbus Supply,IT Services,Malaysia,Asia,446889.79,56.686800000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-08-13
S0857,Aurora Holdings,Packaging,United Arab Emirates,Middle East,104664.31,71.8626,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2024-07-21
S0858,Argent Holdings,Logistics,France,Europe,818948.53,53.17680000000001,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2025-02-25
